67.6201	67.0012	66.3731	66.9348
67.5263	66.9354	66.3038	66.9348
68.2279	66.9573	66.1654	66.8209
69.7006	66.9793	66.0731	66.7525
69.4903	68.7645	66.0269	66.7297
68.8591	69.9572	65.9115	66.7525
68.2279	68.7645	68.1962	67.0259
67.8773	68.0922	68.6115	67.3222
67.6201	67.5717	68.2423	68.3475
67.4316	67.2207	67.7346	68.7348
67.3368	
